Unnamed: 0,Date,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,경제활동인구_원자료,경제활동인구_전기대비증감,경제활동인구_전년동기대비증감,경제활동인구_이동평균(3기간),실업률_원자료,실업률_전기대비증감,실업률_전년동기대비증감,실업률_이동평균(3기간),15세이상인구_원자료,15세이상인구_전기대비증감,15세이상인구_전년동기대비증감,15세이상인구_이동평균(3기간),비경제활동인구_원자료,비경제활동인구_전기대비증감,비경제활동인구_전년동기대비증감,비경제활동인구_이동평균(3기간),경제활동참가율_원자료,경제활동참가율_전기대비증감,경제활동참가율_전년동기대비증감,경제활동참가율_이동평균(3기간),고용률_원자료,고용률_전기대비증감,고용률_전년동기대비증감,고용률_이동평균(3기간),소비자심리지수_원자료,소비자심리지수_전기대비증감,소비자심리지수_전년동기대비증감,소비자심리지수_이동평균(3기간),총지수_원자료,총지수_전기대비증감,총지수_전년동기대비증감,총지수_이동평균(3기간),운송장비_원자료,운송장비_전기대비증감,운송장비_전년동기대비증감,운송장비_이동평균(3기간),개인운송장비_운영_원자료,개인운송장비_운영_전기대비증감,개인운송장비_운영_전년동기대비증감,개인운송장비_운영_이동평균(3기간),철도_여객수송_원자료,철도_여객수송_전기대비증감,철도_여객수송_전년동기대비증감,철도_여객수송_이동평균(3기간),도로_여객수송_원자료,도로_여객수송_전기대비증감,도로_여객수송_전년동기대비증감,도로_여객수송_이동평균(3기간),항공_및_수상여객운송_원자료,항공_및_수상여객운송_전기대비증감,항공_및_수상여객운송_전년동기대비증감,항공_및_수상여객운송_이동평균(3기간),기타_여객운송_원자료,기타_여객운송_전기대비증감,기타_여객운송_전년동기대비증감,기타_여객운송_이동평균(3기간),내국인출입국_전체,내국인출입국_공항,내국인출입국_항구,외래객입국사유_전체,외래객입국사유_관광,외래객입국사유_상용,외래객입국사유_공융,외래객입국사유_유학연수,외래객입국사유_기타,Year,Month,출생아수_월평균_명,사망자수_월평균_명,자연증가건수_월평균_명,혼인건수_월평균_건,이혼건수_월평균_건,조출생률_천명당,조사망률_천명당,자연증가율_천명당,합계출산율_명,출생성비_명,조혼인율_천명당,조이혼율_천명당,Total_News_Count,Total_Sentiment_Mean,Sent_경제,Sent_사회,Sent_지역,Sent_정치,코로나기간,주말수,공휴일수,승차인원수_lag1,승차인원수_lag2,승차인원수_lag3,승차인원수_lag12,승차인원수_rolling_mean_3m,승차인원수_rolling_std_3m,승차인원수_전월대비증감률,is_holiday,weekday,is_weekend,TimeIndex,Month_sin,Month_cos,Quarter
10.0,2015-11-01,30452.0,1570589.0,1900348,476268.1276845468,34159.61191504575,576152.7897511825,15.728675680821468,181.28349138707907,10.0704965136022,0.0,283.0,0.0,0.0,283.0,78.0,78.0,143.0,1793.0,13776.33377664736,27298.0,-60.0,216.0,27207.0,3.0,-0.1,0.0,3.1,43386.0,29.0,419.0,43387.0,16088.0,90.0,202.0,16180.0,62.9,-0.2,-0.1,62.7,61.0,-0.2,-0.1,60.8,106.7,0.6,3.3,105.4,94.786,-0.18,0.771,94.9,99.685,-0.1,-0.818,99.8,102.018,-1.166,-15.895,101.9,99.513,0.0,9.875,99.5,90.989,0.0,5.217,91.0,88.604,-2.702,-9.862,90.5,91.864,0.0,2.585,91.9,1626063.0,1550003.0,76060.0,1150074.0,911647.0,17211.0,5717.0,10109.0,205390.0,2015,11,36535.0,22991.25,13543.75,25235.666666666668,9096.083333333334,8.6,5.4,3.2,1.239,105.3,5.9,2.1,128.0,0.0546875,-0.35,0.0943396226415094,0.25,0.6666666666666666,0.0,9.0,0.0,1939094.0,1585350.0,1773664.0,,1766036.0,176995.3224579677,-1.9981496513320152,0,6,1,11,-0.5000000000000004,0.8660254037844384,4
11.0,2015-12-01,28076.0,1444946.0,1588373,435578.0309723202,31497.72113715705,478691.4411565859,13.187566753970245,166.01793742476465,8.423611462,0.0,249.0,0.0,0.0,249.0,72.0,72.0,132.0,1654.0,11521.175512370732,26965.0,-333.0,397.0,26965.0,3.2,0.2,-0.1,3.3,43418.0,32.0,414.0,43414.0,16453.0,365.0,17.0,16450.0,62.1,-0.8,0.3,62.1,60.1,-0.9,0.4,60.0,103.3,-3.4,1.6,103.5,95.07,0.284,1.064,95.0,99.785,0.1,-1.017,100.3,100.601,-1.417,-13.764,100.2,99.513,0.0,9.875,99.5,91.122,0.133,5.35,91.2,91.672,3.068,-8.199,91.1,92.075,0.211,2.292,92.0,1781715.0,1704808.0,76907.0,1116450.0,901131.0,13806.0,3460.0,12273.0,185780.0,2015,12,36535.0,22991.25,13543.75,25235.666666666668,9096.083333333334,8.6,5.4,3.2,1.239,105.3,5.9,2.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1900348.0,1939094.0,1585350.0,,1808264.0,194018.81783991976,-16.416729988402125,0,1,0,12,-2.4492935982947064e-16,1.0,4
12.0,2016-01-01,35200.0,1803279.0,1872911,535833.5868456432,39679.26161889175,556452.7762684445,15.577704296809747,202.6131281274734,10.03883988235432,0.0,303.0,0.0,2.0,301.0,90.0,90.0,165.0,2068.0,13583.173611039296,26631.0,-334.0,251.0,26840.0,3.7,0.5,0.0,3.9,43439.0,21.0,399.0,43443.0,16808.0,355.0,148.0,16602.0,61.3,-0.8,0.0,61.8,59.0,-1.1,0.0,59.3,100.6,-2.7,-2.6,100.7,95.232,0.162,0.589,95.3,101.527,1.742,0.191,100.3,98.05,-2.551,-8.189,98.2,99.513,0.0,7.894,99.5,91.361,0.239,5.465,91.3,93.08,1.408,-5.641,92.5,92.111,0.036,1.455,92.6,2112337.0,2029255.0,83082.0,1077431.0,865064.0,15867.0,3316.0,9352.0,183832.0,2016,1,33853.583333333336,23402.25,10451.333333333334,23469.58333333333,8944.0,7.9,5.5,2.5,1.172,105.0,5.5,2.1,94.0,-0.0319148936170212,0.0263157894736842,0.2857142857142857,0.0,0.3333333333333333,0.0,10.0,1.0,1588373.0,1900348.0,1939094.0,1871129.0,1809271.6666666667,192282.2894349173,17.913802362543297,1,4,0,13,0.49999999999999994,0.8660254037844387,1
13.0,2016-02-01,28374.0,1452335.0,1515941,435420.8073407894,32027.430712404115,454230.0133898617,12.531991268181567,163.15507790846803,8.146761898051828,0.0,253.0,51.0,6.0,196.0,72.0,72.0,132.0,1670.0,10896.834756128625,26925.0,294.0,254.0,26896.0,4.9,1.2,0.4,4.3,43471.0,32.0,390.0,43472.0,16546.0,-262.0,136.0,16576.0,61.9,0.6,0.0,61.9,58.9,-0.1,-0.2,59.2,98.3,-2.3,-5.6,99.8,95.64,0.408,1.053,95.4,99.725,-1.802,-0.981,100.3,95.845,-2.205,-6.226,96.4,99.513,0.0,7.894,99.5,91.361,0.0,5.465,91.4,92.855,-0.225,-1.558,91.5,93.567,1.456,2.051,93.2,1876928.0,1803076.0,73852.0,1126250.0,849995.0,13629.0,2549.0,54122.0,205955.0,2016,2,33853.583333333336,23402.25,10451.333333333334,23469.58333333333,8944.0,7.9,5.5,2.5,1.172,105.0,5.5,2.1,50.0,-0.08,-0.1875,0.0714285714285714,1.0,1.0,0.0,8.0,3.0,1872911.0,1588373.0,1900348.0,1533571.0,1787210.6666666667,172744.06069770767,-19.05963497464642,0,0,0,14,0.8660254037844386,0.5000000000000001,1
14.0,2016-03-01,28220.0,1443898.0,1555211,412495.2848660206,30183.28818305969,444256.45116371743,12.924831172675798,164.00326455786802,7.925604668108163,0.0,331.0,0.0,0.0,331.0,72.0,72.0,132.0,1656.0,11269.32974800737,27133.0,208.0,293.0,27152.0,4.2,-0.7,0.2,4.3,43506.0,35.0,389.0,43505.0,16373.0,-173.0,96.0,16352.0,62.4,0.5,0.2,62.4,59.7,0.8,-0.1,59.7,100.6,2.3,-1.4,100.4,95.393,-0.247,0.797,95.5,99.695,-0.03,-0.71,99.8,95.173,-0.672,-10.342,95.6,99.513,0.0,7.894,99.5,91.361,0.0,5.465,91.4,88.51,-4.345,-0.572,90.1,93.933,0.366,2.344,93.8,1569162.0,1497437.0,71725.0,1389399.0,1123465.0,16149.0,3445.0,22176.0,224164.0,2016,3,33853.583333333336,23402.25,10451.333333333334,23469.58333333333,8944.0,7.9,5.5,2.5,1.172,105.0,5.5,2.1,51.0,-0.0392156862745098,-0.2142857142857142,0.2307692307692307,-0.1666666666666666,0.0,0.0,8.0,1.0,1515941.0,1872911.0,1588373.0,1780862.0,1659075.0,188695.45523938828,2.590470209592599,1,1,0,15,1.0,6.123233995736766e-17,1
15.0,2016-04-01,32930.0,1684787.0,1936143,491756.1993745619,35883.53062303484,564857.9932212881,16.088087387613548,191.8589981285132,10.052068443049626,0.0,386.0,0.0,3.0,383.0,84.0,84.0,154.0,1936.0,13999.6349696758,27398.0,265.0,194.0,27383.0,3.9,-0.3,0.0,3.9,43537.0,31.0,380.0,43538.0,16138.0,-235.0,185.0,16155.0,62.9,0.5,-0.1,62.9,60.5,0.8,-0.1,60.4,102.3,1.7,-2.6,100.9,95.573,0.18,0.948,95.5,99.865,0.17,-0.27,99.7,95.908,0.735,-9.586,96.2,99.513,0.0,7.894,99.5,91.361,0.0,5.465,91.4,88.848,0.338,-2.214,90.0,93.768,-0.165,2.197,93.6,1636597.0,1566847.0,69750.0,1469674.0,1214201.0,16162.0,4793.0,7352.0,227166.0,2016,4,33853.583333333336,23402.25,10451.333333333334,23469.58333333333,8944.0,7.9,5.5,2.5,1.172,105.0,5.5,2.1,42.0,0.0476190476190476,0.1428571428571428,0.4444444444444444,0.1,0.0,0.0,9.0,1.0,1555211.0,1515941.0,1872911.0,1681821.0,1648021.0,195747.71339660647,24.49391111559782,0,4,0,16,0.8660254037844387,-0.4999999999999998,2
16.0,2016-05-01,30570.0,1564929.0,1848198,453004.9061671346,33438.60294589859,534697.5881714891,15.352902850969222,176.1432337538848,9.624425268,0.0,365.0,0.0,9.0,356.0,78.0,78.0,143.0,1802.0,13333.23829759695,27617.0,219.0,164.0,27578.0,3.6,-0.3,-0.1,3.7,43571.0,34.0,377.0,43569.0,15955.0,-183.0,214.0,15991.0,63.4,0.5,-0.2,63.3,61.1,0.6,-0.1,61.0,99.8,-2.5,-6.5,100.5,95.63,0.057,0.74,95.6,99.545,-0.32,-0.54,99.7,97.504,1.596,-9.501,98.1,99.513,0.0,7.894,99.5,91.361,0.0,5.465,91.4,92.536,3.688,-1.023,90.8,93.109,-0.659,1.648,93.3,1656728.0,1581790.0,74938.0,1492680.0,1202692.0,17810.0,4844.0,13378.0,253956.0,2016,5,33853.583333333336,23402.25,10451.333333333334,23469.58333333333,8944.0,7.9,5.5,2.5,1.172,105.0,5.5,2.1,52.0,-0.1538461538461538,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1936143.0,1555211.0,1515941.0,2144330.0,1669098.3333333333,232099.49099757487,-4.542278127183785,0,6,1,17,0.49999999999999994,-0.8660254037844387,2
17.0,2016-06-01,28152.0,1441196.0,1658762,416507.5174558349,31081.19290854609,479438.8429705333,13.809433523589966,160.82113208017765,8.722891159778987,0.0,332.0,0.0,2.0,330.0,72.0,72.0,132.0,1658.0,12002.085562515214,27720.0,103.0,232.0,27691.0,3.6,0.0,-0.2,3.6,43600.0,29.0,368.0,43599.0,15880.0,-75.0,136.0,15908.0,63.6,0.2,0.0,63.5,61.3,0.2,0.1,61.2,99.3,-0.5,0.5,100.2,95.611,-0.019,0.702,95.6,99.625,0.08,-0.1,100.0,100.948,3.444,-7.79,99.9,99.513,0.0,7.894,99.5,91.361,0.0,5.465,91.4,90.893,-1.643,-2.778,93.9,93.118,0.009,1.84,93.2,1778317.0,1706260.0,72057.0,1554413.0,1277116.0,14938.0,4431.0,14653.0,243275.0,2016,6,33853.583333333336,23402.25,10451.333333333334,23469.58333333333,8944.0,7.9,5.5,2.5,1.172,105.0,5.5,2.1,29.0,0.1034482758620689,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,0.0,8.0,1.0,1848198.0,1936143.0,1555211.0,1125689.0,1779850.6666666667,199451.2863742256,-10.249767611478855,0,2,0,18,1.2246467991473532e-16,-1.0,2
18.0,2016-07-01,35396.0,1812105.0,1954514,531154.6998229804,39414.36972282945,573034.7992038011,16.17488593459319,202.17044954343265,10.365351347243172,0.0,427.0,0.0,14.0,413.0,90.0,90.0,165.0,2088.0,14037.101286158795,27737.0,17.0,201.0,27716.0,3.5,-0.1,-0.1,3.6,43626.0,26.0,361.0,43626.0,15889.0,9.0,159.0,15910.0,63.6,0.0,0.0,63.5,61.3,0.0,0.0,61.3,101.6,2.3,0.7,101.2,95.431,-0.18,0.351,95.6,100.906,1.281,1.031,100.5,101.179,0.231,-7.128,100.7,99.513,0.0,0.0,99.6,91.361,0.0,0.708,91.4,98.411,7.518,-2.768,96.5,93.265,0.147,1.95,93.2,2086068.0,2004044.0,82024.0,1703495.0,1405496.0,14633.0,4965.0,11716.0,266685.0,2016,7,33853.583333333336,23402.25,10451.333333333334,23469.58333333333,8944.0,7.9,5.5,2.5,1.172,105.0,5.5,2.1,58.0,0.0689655172413793,-0.0666666666666666,0.8333333333333334,-1.0,-0.3333333333333333,0.0,10.0,0.0,1658762.0,1848198.0,1936143.0,1549797.0,1814367.6666666667,141751.27294078647,17.829682618724085,0,4,0,19,-0.4999999999999997,-0.8660254037844388,3
19.0,2016-08-01,28624.0,1465260.0,1543033,430954.5609780681,31697.96190327256,453965.8989729947,12.63682171400178,163.17347895569577,8.136636946010338,0.0,353.0,0.0,24.0,329.0,72.0,72.0,132.0,1692.0,10943.496453900709,27690.0,-47.0,396.0,27702.0,3.6,0.1,0.2,3.5,43652.0,26.0,356.0,43652.0,15962.0,73.0,-41.0,15950.0,63.4,-0.2,0.4,63.5,61.2,-0.1,0.3,61.2,102.6,1.0,0.4,102.2,95.677,0.246,0.464,95.8,100.966,0.06,0.541,101.0,99.898,-1.281,-6.593,100.2,99.723,0.21,0.21,99.7,91.547,0.186,0.558,91.5,100.241,1.83,-1.577,97.2,93.246,-0.019,1.666,93.3,2064241.0,1985216.0,79025.0,1664303.0,1312514.0,15957.0,4558.0,54211.0,277063.0,2016,8,33853.583333333336,23402.25,10451.333333333334,23469.58333333333,8944.0,7.9,5.5,2.5,1.172,105.0,5.5,2.1,40.0,0.025,0.0,-0.1428571428571428,0.0,0.25,0.0,8.0,1.0,1954514.0,1658762.0,1848198.0,1773664.0,1820491.3333333333,149810.0661148421,-21.052855083156217,0,0,0,20,-0.8660254037844384,-0.5000000000000004,3
20.0,2016-09-01,30950.0,1584143.0,1654399,458858.7595829893,33441.497810623536,479822.13446838426,13.57995816681938,178.4063377527676,8.517050958420796,0.0,357.0,52.0,24.0,281.0,78.0,78.0,143.0,1830.0,11755.020659882824,27679.0,-11.0,324.0,27678.0,3.5,-0.1,0.3,3.5,43678.0,26.0,350.0,43678.0,15998.0,36.0,25.0,15999.0,63.4,0.0,0.3,63.4,61.1,-0.1,0.0,61.2,102.5,-0.1,-1.0,102.6,96.247,0.57,1.281,96.1,101.046,0.08,1.722,101.0,99.404,-0.494,-4.809,99.6,99.723,0.0,0.21,99.7,91.547,0.0,0.558,91.5,93.09,-7.151,1.971,95.3,93.512,0.266,1.749,93.5,1904524.0,1834765.0,69759.0,1523928.0,1199450.0,15556.0,4422.0,25300.0,279200.0,2016,9,33853.583333333336,23402.25,10451.333333333334,23469.58333333333,8944.0,7.9,5.5,2.5,1.172,105.0,5.5,2.1,317.0,-0.0599369085173501,0.0833333333333333,-0.0456852791878172,-0.15,-0.6428571428571429,0.0,8.0,3.0,1543033.0,1954514.0,1658762.0,1585350.0,1718769.6666666667,212202.3642288968,7.217344023102545,0,3,0,21,-1.0,-1.8369701987210297e-16,3
21.0,2016-10-01,32750.0,1676365.0,2087166,482050.3273609347,35099.25722905597,599645.7811699497,17.429119124062087,192.29253078007548,10.640004591752868,0.0,408.0,0.0,0.0,408.0,84.0,84.0,154.0,1932.0,15119.664822632532,27666.0,-13.0,308.0,27653.0,3.3,-0.2,0.2,3.3,43704.0,26.0,347.0,43704.0,16038.0,40.0,40.0,16051.0,63.3,-0.1,0.2,63.3,61.2,0.1,0.0,61.2,102.8,0.3,-3.3,100.4,96.379,0.132,1.413,96.3,101.006,-0.04,1.221,100.7,99.53,0.126,-3.654,99.8,99.723,0.0,0.21,99.7,91.547,0.0,0.558,91.5,92.433,-0.657,1.127,91.4,93.851,0.339,1.987,93.7,1865552.0,1786215.0,79337.0,1587797.0,1303692.0,16982.0,5082.0,9069.0,252972.0,2016,10,33853.583333333336,23402.25,10451.333333333334,23469.58333333333,8944.0,7.9,5.5,2.5,1.172,105.0,5.5,2.1,362.0,-0.0994475138121546,-0.073170731707317,-0.0791666666666666,-0.4137931034482758,0.3333333333333333,0.0,10.0,1.0,1654399.0,1543033.0,1954514.0,1939094.0,1717315.3333333333,212833.27298694008,26.15856271673278,0,5,1,22,-0.8660254037844386,0.5000000000000001,4
22.0,2016-11-01,27382.0,1402257.0,1881893,407771.3067499177,29869.11267732216,547166.2429076333,16.117775911181788,163.82814346528178,9.782691620241422,0.0,366.0,0.0,0.0,366.0,72.0,72.0,132.0,1656.0,13634.571700430834,27613.0,-53.0,315.0,27497.0,3.1,-0.2,0.1,3.2,43730.0,26.0,344.0,43730.0,16117.0,79.0,29.0,16233.0,63.1,-0.2,0.2,62.9,61.2,0.0,0.2,60.9,95.9,-6.9,-10.8,97.6,96.237,-0.142,1.451,96.3,100.145,-0.861,0.46,100.6,100.57,1.04,-1.448,100.7,99.723,0.0,0.21,99.7,91.547,0.0,0.558,91.5,88.744,-3.689,0.14,91.0,93.796,-0.055,1.932,93.8,1825701.0,1749805.0,75896.0,1309055.0,1076471.0,16713.0,4906.0,11778.0,199187.0,2016,11,33853.583333333336,23402.25,10451.333333333334,23469.58333333333,8944.0,7.9,5.5,2.5,1.172,105.0,5.5,2.1,136.0,0.0073529411764705,0.0,-0.0641025641025641,0.3,0.8,0.0,8.0,0.0,2087166.0,1654399.0,1543033.0,1900348.0,1761532.6666666667,287451.5564792324,-9.8350107274649,0,1,0,23,-0.5000000000000004,0.8660254037844384,4
23.0,2016-12-01,25912.0,1332930.0,1588154,484150.9598545299,36072.87741375181,580410.1921343149,16.790786400592726,187.93395175433247,10.360152365205767,0.0,310.0,0.0,18.0,292.0,95.0,80.0,155.0,1518.0,14771.414765499774,27211.0,-402.0,246.0,27237.0,3.2,0.1,0.0,3.3,43755.0,25.0,337.0,43758.0,16544.0,427.0,91.0,16522.0,62.2,-0.9,0.1,62.2,60.2,-1.0,0.1,60.2,94.2,-1.7,-9.1,94.4,96.342,0.105,1.272,96.6,100.796,0.651,1.011,100.8,101.945,1.375,1.344,102.6,99.723,0.0,0.21,100.0,91.547,0.0,0.425,91.8,91.926,3.182,0.254,92.1,93.722,-0.074,1.647,93.8,2007035.0,1931158.0,75877.0,1343398.0,1102769.0,13111.0,4156.0,17609.0,205753.0,2016,12,33853.583333333336,23402.25,10451.333333333334,23469.58333333333,8944.0,7.9,5.5,2.5,1.172,105.0,5.5,2.1,142.0,-0.0070422535211267,0.0161290322580645,0.0363636363636363,-0.2857142857142857,0.3333333333333333,0.0,9.0,0.0,1881893.0,2087166.0,1654399.0,1588373.0,1874486.0,216478.55969818347,-15.608698262866172,0,3,0,24,-2.4492935982947064e-16,1.0,4
24.0,2017-01-01,26842.0,1378927.0,1400158,460694.2357766561,34454.99654006355,467686.1571904635,13.191250724163996,173.8517104325448,8.382169625,0.0,286.0,51.0,30.0,205.0,91.0,78.0,156.0,1595.0,11407.159410867094,26886.0,-325.0,255.0,27139.0,3.7,0.5,0.0,3.9,43790.0,35.0,351.0,43788.0,16904.0,360.0,96.0,16648.0,61.4,-0.8,0.1,62.0,59.1,-1.1,0.1,59.5,93.2,-1.0,-7.4,93.9,97.366,1.024,2.134,97.1,101.507,0.711,-0.02,101.4,105.189,3.244,7.139,104.5,100.497,0.774,0.984,100.2,92.183,0.636,0.822,92.0,95.68,3.754,2.6,94.0,93.942,0.22,1.831,94.2,2343048.0,2262448.0,80600.0,1220695.0,978223.0,15248.0,3649.0,10378.0,213197.0,2017,1,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,107.0,0.0560747663551401,0.0612244897959183,-0.1578947368421052,0.1666666666666666,1.0,0.0,9.0,2.0,1588154.0,1881893.0,2087166.0,1872911.0,1852404.3333333333,250809.54952380364,-11.837391084239943,1,6,1,25,0.49999999999999994,0.8660254037844387,1
25.0,2017-02-01,24120.0,1238852.0,1299845,420171.2736156509,31528.41267989987,440718.7580639928,12.57833876633194,159.92964691714118,7.927611155079695,0.0,252.0,0.0,0.0,252.0,84.0,72.0,144.0,1436.0,10861.204875338566,27321.0,435.0,396.0,27262.0,4.9,1.2,0.0,4.2,43818.0,28.0,347.0,43818.0,16497.0,-407.0,-49.0,16556.0,62.4,1.0,0.5,62.2,59.3,0.2,0.4,59.6,94.4,1.2,-3.9,94.9,97.632,0.266,1.992,97.5,101.887,0.38,2.162,101.8,106.229,1.04,10.384,105.9,100.497,0.0,0.984,100.5,92.183,0.0,0.822,92.2,94.394,-1.286,1.539,93.3,94.839,0.897,1.272,94.5,2231269.0,2143635.0,87634.0,1252080.0,952948.0,13790.0,3003.0,59952.0,222387.0,2017,2,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,49.0,0.1632653061224489,0.2413793103448276,-0.375,0.0,0.0,0.0,8.0,0.0,1400158.0,1588154.0,1881893.0,1515941.0,1623401.6666666667,242794.0507103362,-7.164405731353174,0,2,0,26,0.8660254037844386,0.5000000000000001,1
26.0,2017-03-01,26996.0,1390852.0,1399381,435654.9436836205,32888.94145961995,438549.1754420208,13.07906442604507,172.17959916179734,7.973578716820468,0.0,325.0,0.0,0.0,325.0,91.0,91.0,169.0,1616.0,11257.710423613453,27579.0,258.0,446.0,27604.0,4.1,-0.8,-0.1,4.4,43846.0,28.0,340.0,43845.0,16267.0,-230.0,-106.0,16241.0,62.9,0.5,0.5,63.0,60.3,1.0,0.6,60.2,97.0,2.6,-3.6,97.7,97.565,-0.067,2.172,97.5,101.937,0.05,2.242,101.9,106.145,-0.084,10.972,105.7,100.497,0.0,0.984,100.5,92.183,0.0,0.822,92.2,89.814,-4.58,1.304,92.5,94.62,-0.219,0.687,94.6,1940542.0,1861881.0,78661.0,1233640.0,970389.0,16551.0,3312.0,28257.0,215131.0,2017,3,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,72.0,0.0,-0.0384615384615384,0.1363636363636363,0.0,0.0,0.0,8.0,1.0,1299845.0,1400158.0,1588154.0,1555211.0,1429385.6666666667,146359.8723842479,7.657528397616642,1,2,0,27,1.0,6.123233995736766e-17,1
27.0,2017-04-01,29443.0,1519345.0,1643748,472689.19670541416,36196.70176,511014.5848129531,15.142592266100992,182.82101027231548,9.432198097367678,0.0,391.0,0.0,28.0,363.0,110.0,110.0,206.0,1789.0,12860.524830158718,27911.0,332.0,513.0,27826.0,4.2,0.1,0.3,4.0,43871.0,25.0,334.0,43873.0,15960.0,-307.0,-178.0,16048.0,63.6,0.7,0.7,63.4,61.0,0.7,0.5,60.9,101.8,4.8,-0.5,102.7,97.442,-0.123,1.869,97.5,101.967,0.03,2.102,101.9,104.864,-1.281,8.956,105.2,100.497,0.0,0.984,100.7,92.183,0.0,0.822,92.2,93.23,3.416,4.382,93.1,94.482,-0.138,0.714,94.4,2003943.0,1915430.0,88513.0,1075899.0,854669.0,14903.0,5270.0,9359.0,191698.0,2017,4,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,63.0,0.1111111111111111,0.0,0.5,0.2727272727272727,0.0,0.0,10.0,0.0,1399381.0,1299845.0,1400158.0,1936143.0,1366461.3333333333,57692.745058051616,17.46250663686302,0,5,1,28,0.8660254037844387,-0.4999999999999998,2
28.0,2017-05-01,25298.0,1305714.0,1430857,414954.2903214782,31441.838040303053,454774.99809250864,13.14874448235562,158.4464500210863,8.315815468372751,0.0,349.0,0.0,30.0,319.0,96.0,96.0,180.0,1542.0,11132.766924827389,27987.0,76.0,370.0,27993.0,3.6,-0.6,0.0,3.9,43902.0,31.0,331.0,43899.0,15916.0,-44.0,-39.0,15907.0,63.7,0.1,0.3,63.7,61.5,0.5,0.4,61.3,109.2,7.4,9.4,107.9,97.546,0.104,1.916,97.4,101.887,-0.08,2.342,101.8,104.475,-0.389,6.971,104.3,101.109,0.612,1.596,100.5,92.183,0.0,0.822,92.1,96.384,3.154,3.848,94.5,94.198,-0.284,1.089,94.3,2003834.0,1908438.0,95396.0,977889.0,738590.0,16530.0,4293.0,19819.0,198657.0,2017,5,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,77.0,-0.0649350649350649,-0.1071428571428571,0.0588235294117647,-0.1428571428571428,0.0,0.0,8.0,3.0,1643748.0,1399381.0,1299845.0,1848198.0,1447658.0,176961.35142736678,-12.9515594847872,0,0,0,29,0.49999999999999994,-0.8660254037844387,2
29.0,2017-06-01,27392.0,1414434.0,1445164,450487.2301150354,33647.31163657335,460243.38725387526,13.28061323763066,174.05652367119623,8.283763187703496,0.0,351.0,0.0,32.0,319.0,104.0,104.0,195.0,1669.0,11254.276713164818,28081.0,94.0,361.0,28035.0,3.8,0.2,0.2,3.6,43924.0,22.0,324.0,43924.0,15844.0,-72.0,-36.0,15890.0,63.9,0.2,0.3,63.8,61.5,0.0,0.2,61.5,112.6,3.4,13.3,111.5,97.338,-0.208,1.727,97.5,101.627,-0.26,2.002,101.6,103.52,-0.955,2.572,103.3,100.0,-1.109,0.487,100.4,91.918,-0.265,0.557,92.0,93.887,-2.497,2.994,97.0,94.134,-0.064,1.016,94.2,2098126.0,2017883.0,80243.0,991802.0,775181.0,13259.0,4069.0,18636.0,180657.0,2017,6,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,52.0,-0.1346153846153846,-0.4,0.3333333333333333,0.1818181818181818,-0.5,0.0,8.0,1.0,1430857.0,1643748.0,1399381.0,1658762.0,1491328.6666666667,132933.91036275637,0.9998902755481432,0,3,0,30,1.2246467991473532e-16,-1.0,2
30.0,2017-07-01,29700.0,1534597.0,1435224,487321.19201290095,36705.377109156856,456533.9423098544,13.101399761377492,185.90850978150567,8.287818928540297,0.0,379.0,0.0,44.0,335.0,112.0,112.0,210.0,1821.0,11042.40008,28037.0,-44.0,300.0,28007.0,3.4,-0.4,-0.1,3.6,43946.0,22.0,320.0,43946.0,15909.0,65.0,20.0,15939.0,63.8,-0.1,0.2,63.7,61.6,0.1,0.3,61.4,112.7,0.1,11.1,112.2,97.499,0.161,2.068,97.6,101.186,-0.441,0.28,101.1,101.997,-1.523,0.818,102.8,100.0,0.0,0.487,100.0,91.918,0.0,0.557,91.9,100.691,6.804,2.28,98.8,94.372,0.238,1.107,94.3,2389447.0,2300588.0,88859.0,1008671.0,782389.0,14145.0,5334.0,14278.0,192525.0,2017,7,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,61.0,0.2459016393442623,0.3125,0.2777777777777778,-0.2,0.5,0.0,10.0,0.0,1445164.0,1430857.0,1643748.0,1954514.0,1506589.6666666667,118997.8103341962,-0.6878112103539835,0,5,1,31,-0.4999999999999997,-0.8660254037844388,3
